No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
2641,2012,4,16,18,1,,56,,9,46.21,1013.9,21,NE,36,0,0
2642,2012,4,16,19,1,,46,,7,42.9,1013.9,20,NE,39,0,0
2643,2012,4,16,20,1,,81,,4,39.46,1014.9,18,SE,6,0,0
2644,2012,4,16,21,1,,84,,12,72.42,1014.9,17,NE,5,0,0
2645,2012,4,16,22,1,,83,,11,77.01,1015.9,15,NE,9,0,0
2646,2012,4,16,23,1,,70,,11,82.14,1015.9,14,NE,12,0,0
2647,2012,4,17,0,1,,60,,10,76.84,1015.9,14,NE,15,0,0
2648,2012,4,17,1,1,,56,,10,82.01,1015.9,13,NE,18,0,0
2649,2012,4,17,2,1,,56,,10,82.01,1015.9,13,NE,19,0,0
2650,2012,4,17,3,1,,65,,10,87.57,1015.9,12,SE,2,0,0
2651,2012,4,17,4,1,,64,,9,81.88,1015.9,12,cv,0,0,0
2652,2012,4,17,5,1,,67,,10,87.57,1015.9,12,NE,4,0,0
2653,2012,4,17,6,1,,59,,10,87.57,1015.9,12,NE,6,0,0
2654,2012,4,17,7,1,,72,,10,82.01,1015.9,13,NE,10,0,0
2655,2012,4,17,8,1,,119,,11,82.14,1016.9,14,NE,14,0,0
2656,2012,4,17,9,1,,93,,11,82.14,1016.9,14,SE,3,0,0
2657,2012,4,17,10,1,,51,,10,63.41,1016.9,17,NE,3,0,0
2658,2012,4,17,11,1,,,,8,48.87,1015.9,19,NE,7,0,0
2659,2012,4,17,12,1,,,,6,40.04,1014.9,20,SE,3,0,0
2660,2012,4,17,13,1,,,,7,40.34,1013.9,21,SE,6,0,0
2661,2012,4,17,14,1,,,,4,32.75,1013.9,21,SE,10,0,0
2662,2012,4,17,15,1,,,,5,37.36,1012.9,20,NE,5,0,0
2663,2012,4,17,16,1,,,,4,37.06,1012.9,19,NE,10,0,0
2664,2012,4,17,17,1,,,,1,31.87,1012.9,18,SE,6,0,0
2665,2012,4,17,18,1,,,,2,36.47,1012.9,17,NE,5,0,0
2666,2012,4,17,19,1,,,,5,51.2,1013.9,15,SE,4,0,0
2667,2012,4,17,20,1,,,,6,54.88,1013.9,15,NE,4,0,0
2668,2012,4,17,21,1,,,,6,58.54,1014.9,14,SE,4,0,0
2669,2012,4,17,22,1,,,,6,58.54,1014.9,14,NE,5,0,0
2670,2012,4,17,23,1,,,,5,54.62,1014.9,14,SE,5,0,0
2671,2012,4,18,0,1,,,,5,54.62,1013.9,14,SE,9,0,0
2672,2012,4,18,1,1,,,,5,54.62,1013.9,14,SE,13,0,0
2673,2012,4,18,2,1,,,,6,58.54,1013.9,14,SE,16,0,0
2674,2012,4,18,3,1,,,,7,62.71,1012.9,14,SE,19,0,0
2675,2012,4,18,4,1,,,,7,62.71,1012.9,14,SE,23,0,0
2676,2012,4,18,5,1,,,,8,67.15,1012.9,14,SE,27,0,0
2677,2012,4,18,6,1,,,,8,67.15,1012.9,14,NE,3,0,0
2678,2012,4,18,7,1,,,,9,71.85,1012.9,14,SE,3,0,0
2679,2012,4,18,8,1,,,,10,72.04,1012.9,15,SE,7,0,0
2680,2012,4,18,9,1,,,,11,72.23,1012.9,16,SE,12,0,0
2681,2012,4,18,10,1,,,,9,55.67,1012.9,18,SE,18,0,0
2682,2012,4,18,11,1,,,,10,55.93,1012.9,19,SE,25,0,0
2683,2012,4,18,12,1,,,,12,60.03,1011.9,20,SE,31,0,0
2684,2012,4,18,13,1,,,,14,68.4,1011.9,20,SE,38,0,0
2685,2012,4,18,14,1,,,,14,68.4,1010.8,20,SE,45,0,0
2686,2012,4,18,15,1,,,,13,64.09,1010.8,20,SE,50,0.1,0.1
2687,2012,4,18,16,1,,,,15,82.65,1010.8,18,SE,56,0.1,0.2
2688,2012,4,18,17,1,,,,14,82.52,1010.8,17,SE,61,0.1,0.3
2689,2012,4,18,18,1,,,,14,82.52,1010.8,17,SE,67,0,0
2690,2012,4,18,19,1,,,,14,82.52,1010.8,17,SE,72,0.9,0.9
2691,2012,4,18,20,1,,,,14,87.93,1011.9,16,SE,76,0.7,1.6
2692,2012,4,18,21,1,,,,14,87.93,1011.9,16,SE,81,0.3,1.9
2693,2012,4,18,22,1,,,,14,87.93,1011.9,16,SE,86,0.1,2
2694,2012,4,18,23,1,,,,14,87.93,1011.9,16,SE,90,0.2,2.2
2695,2012,4,19,0,1,,,,14,87.93,1011.9,16,SE,93,0.2,2.4
2696,2012,4,19,1,1,,,,14,87.93,1010.8,16,SE,96,0.1,2.5
2697,2012,4,19,2,1,,,,14,87.93,1010.8,16,SE,99,0,0
2698,2012,4,19,3,1,,,,15,93.8,1010.2,16,SE,102,0.1,0.1
2699,2012,4,19,4,1,,,,15,93.8,1010.2,16,SE,104,0,0
2700,2012,4,19,5,1,,,,15,93.8,1010.8,16,SE,105,0,0
2701,2012,4,19,6,1,,,,15,93.8,1010.8,16,NW,1,0,0
2702,2012,4,19,7,1,,,,16,100,1010.8,16,NW,3,0,0
2703,2012,4,19,8,1,,,,16,93.84,1011.9,17,NW,5,0,0
2704,2012,4,19,9,1,,,,16,88.11,1011.9,18,NW,8,0,0
2705,2012,4,19,10,1,,,,16,73.14,1011.9,21,NW,12,0,0
2706,2012,4,19,11,1,,,,16,68.81,1011.9,22,NW,16,0,0
2707,2012,4,19,12,1,,,,17,73.32,1010.8,22,NW,20,0,0
2708,2012,4,19,13,1,,,,17,73.32,1011.9,22,NW,24,0,0
2709,2012,4,19,14,1,,,,15,64.54,1010.8,22,NW,28,0,0
2710,2012,4,19,15,1,,,,15,64.54,1010.8,22,NE,4,0,0
2711,2012,4,19,16,1,,,,15,68.61,1010.8,21,NE,10,0,0
2712,2012,4,19,17,1,,,,15,68.61,1010.8,21,NW,5,0,0
2713,2012,4,19,18,1,,,,15,72.96,1011.9,20,NE,5,0,0
2714,2012,4,19,19,1,,,,15,82.65,1011.9,18,NE,10,0,0
2715,2012,4,19,20,1,,,,15,88.02,1011.9,17,NE,14,0,0
2716,2012,4,19,21,1,,,,15,88.02,1012.9,17,NE,18,0,0
2717,2012,4,19,22,1,,,,14,87.93,1012.9,16,NE,23,0,0
2718,2012,4,19,23,1,,,,14,87.93,1013.9,16,NW,4,0,0
2719,2012,4,20,0,1,,,,14,87.93,1012.9,16,NE,5,0,0
2720,2012,4,20,1,1,,,,14,87.93,1012.9,16,NW,4,0,0
2721,2012,4,20,2,1,,,,14,87.93,1012.9,16,NW,7,0,0
2722,2012,4,20,3,1,,,,14,87.93,1012.9,16,NE,4,0,0
2723,2012,4,20,4,1,,,,14,87.93,1012.9,16,NE,7,0,0
2724,2012,4,20,5,1,,,,14,93.75,1012.9,15,NE,10,0,0
2725,2012,4,20,6,1,,,,14,93.75,1012.9,15,NE,13,0,0
2726,2012,4,20,7,1,,,,14,87.93,1013.9,16,NE,16,0,0
2727,2012,4,20,8,1,,,,14,87.93,1013.9,16,NE,19,0,0
2728,2012,4,20,9,1,,,,14,82.52,1012.9,17,NE,22,0,0
2729,2012,4,20,10,1,,,,14,77.48,1012.9,18,NW,2,0,0
2730,2012,4,20,11,1,,,,14,72.78,1012.9,19,NW,3,0,0
2731,2012,4,20,12,1,,,,15,72.96,1011.9,20,NE,3,0,0
2732,2012,4,20,13,1,,,,15,68.61,1010.8,21,cv,0,0,0
2733,2012,4,20,14,1,,,,16,73.14,1010.2,21,NE,3,0,0
2734,2012,4,20,15,1,,,,15,68.61,1009.1,21,NE,6,0,0
2735,2012,4,20,16,1,,,,15,68.61,1009.1,21,NE,7,0,0
2736,2012,4,20,17,1,,66,,15,72.96,1008.1,20,NE,11,0,0
2737,2012,4,20,18,1,,67,,15,77.64,1008.1,19,NE,15,0,0
2738,2012,4,20,19,1,,60,,15,72.96,1008.1,20,SE,3,0,0
2739,2012,4,20,20,1,,69,,14,72.78,1009.1,19,SE,6,1.1,1.1
2740,2012,4,20,21,1,,95,,15,82.65,1009.1,18,SE,7,0.6,1.7
2741,2012,4,20,22,1,,89,,15,88.02,1009.1,17,SW,2,1.7,3.4
2742,2012,4,20,23,1,,96,,15,88.02,1009.1,17,SW,4,4.6,8
2743,2012,4,21,0,1,,68,,14,87.93,1008.1,16,SW,5,1.1,9.1
2744,2012,4,21,1,1,,39,,15,93.8,1007.1,16,SE,2,0.4,9.5
2745,2012,4,21,2,1,,30,,14,87.93,1006.1,16,SE,4,1.4,10.9
2746,2012,4,21,3,1,,48,,14,87.93,1006.1,16,SW,2,0.9,11.8
2747,2012,4,21,4,1,,57,,14,87.93,1005.1,16,NW,2,0.2,12
2748,2012,4,21,5,1,,50,,14,93.75,1005.1,15,NW,5,0,0
2749,2012,4,21,6,1,,50,,14,93.75,1005.1,15,NW,9,0,0
2750,2012,4,21,7,1,,48,,13,87.84,1005.1,15,NW,13,0,0
2751,2012,4,21,8,1,,59,,14,87.93,1006.1,16,NW,19,0,0
2752,2012,4,21,9,1,,103,,14,87.93,1006.1,16,NW,24,0,0
2753,2012,4,21,10,1,,44,,13,82.4,1007.1,16,NW,31,0,0
2754,2012,4,21,11,1,,69,,13,82.4,1007.1,16,NW,39,0,0
2755,2012,4,21,12,1,,65,,14,87.93,1006.1,16,NW,45,0,0
2756,2012,4,21,13,1,,62,,13,82.4,1006.1,16,NW,53,0,0
2757,2012,4,21,14,1,,58,,13,82.4,1006.1,16,NW,61,0,0
2758,2012,4,21,15,1,,63,,13,82.4,1007.1,16,NW,68,0,0
2759,2012,4,21,16,1,,74,,13,77.32,1006.1,17,NW,76,0,0
2760,2012,4,21,17,1,,60,,13,77.32,1007.1,17,NW,82,0,0
2761,2012,4,21,18,1,,59,,13,77.32,1007.1,17,NW,86,0,0
2762,2012,4,21,19,1,,68,,13,77.32,1008.1,17,NW,89,0,0
2763,2012,4,21,20,1,,63,,13,82.4,1009.1,16,NW,92,0,0
2764,2012,4,21,21,1,,59,,13,82.4,1009.1,16,NW,95,0,0
2765,2012,4,21,22,1,,53,,13,82.4,1010.2,16,NW,98,0,0
2766,2012,4,21,23,1,,50,,13,82.4,1010.2,16,NW,101,0,0
2767,2012,4,22,0,1,,43,,13,87.84,1010.2,15,SW,3,0,0
2768,2012,4,22,1,1,,55,,13,93.7,1009.1,14,SW,6,0,0
2769,2012,4,22,2,1,,59,,13,93.7,1009.1,14,SW,8,0,0
2770,2012,4,22,3,1,,64,,12,87.75,1009.1,14,SW,10,0,0
2771,2012,4,22,4,1,,80,,12,93.65,1009.1,13,SW,12,0,0
2772,2012,4,22,5,1,,71,,13,93.7,1009.1,14,SW,14,0,0
2773,2012,4,22,6,1,,81,,13,100,1010.2,13,cv,0,0,0
2774,2012,4,22,7,1,,95,,14,87.93,1010.8,16,SW,2,0,0
2775,2012,4,22,8,1,,92,,14,72.78,1010.8,19,SW,5,0,0
2776,2012,4,22,9,1,,77,,13,60.27,1011.9,21,SW,10,0,0
2777,2012,4,22,10,1,,77,,14,56.95,1011.9,23,SW,14,0,0
2778,2012,4,22,11,1,,50,,13,53.36,1010.8,23,SW,18,0,0
2779,2012,4,22,12,1,,59,,13,50.24,1010.8,24,SW,21,0,0
2780,2012,4,22,13,1,,63,,14,47.61,1010.2,26,SW,23,0,0
2781,2012,4,22,14,1,,61,,12,41.78,1010.2,26,SW,26,0,0
2782,2012,4,22,15,1,,51,,12,41.78,1009.1,26,SW,28,0,0
2783,2012,4,22,16,1,,62,,12,41.78,1009.1,26,SW,31,0,0
2784,2012,4,22,17,1,,72,,14,53.62,1009.1,24,SW,37,0,0
2785,2012,4,22,18,1,,66,,11,46.78,1009.1,23,SE,6,0,0
2786,2012,4,22,19,1,,61,,11,52.83,1009.1,21,SE,11,0,0
2787,2012,4,22,20,1,,58,,11,52.83,1010.2,21,SE,16,0,0
2788,2012,4,22,21,1,,40,,11,56.19,1010.2,20,SE,21,0,0
2789,2012,4,22,22,1,,47,,12,63.87,1010.2,19,SE,26,0,0
2790,2012,4,22,23,1,,51,,13,72.6,1010.2,18,SE,30,0,0
2791,2012,4,23,0,1,,58,,13,72.6,1010.2,18,SE,35,0,0
2792,2012,4,23,1,1,,63,,14,77.48,1009.1,18,SE,39,0,0
2793,2012,4,23,2,1,,57,,14,82.52,1009.1,17,SE,43,0,0
2794,2012,4,23,3,1,,63,,14,82.52,1009.1,17,SE,47,0,0
2795,2012,4,23,4,1,,60,,13,77.32,1009.1,17,SE,52,0,0
2796,2012,4,23,5,1,,62,,13,77.32,1009.1,17,SE,55,0,0
2797,2012,4,23,6,1,,57,,14,82.52,1010.2,17,SE,58,0,0
2798,2012,4,23,7,1,,66,,14,77.48,1010.2,18,SE,62,0,0
2799,2012,4,23,8,1,,68,,15,72.96,1010.2,20,SE,67,0,0
2800,2012,4,23,9,1,,52,,15,64.54,1010.2,22,SE,73,0,0
2801,2012,4,23,10,1,,53,,15,60.74,1010.2,23,SE,79,0,0
2802,2012,4,23,11,1,,51,,16,57.44,1009.1,25,SE,84,0,0
2803,2012,4,23,12,1,,57,,15,50.78,1009.1,26,SE,90,0,0
2804,2012,4,23,13,1,,57,,15,50.78,1008.1,26,SE,96,0,0
2805,2012,4,23,14,1,,53,,14,47.61,1007.1,26,SE,102,0,0
2806,2012,4,23,15,1,,62,,15,50.78,1007.1,26,SE,108,0,0
2807,2012,4,23,16,1,,61,,16,54.14,1006.1,26,SE,115,0,0
2808,2012,4,23,17,1,,55,,15,53.88,1006.1,25,SE,121,0,0
2809,2012,4,23,18,1,,46,,15,60.74,1006.1,23,SE,127,0,0
2810,2012,4,23,19,1,,50,,16,73.14,1007.1,21,SE,133,0,0
2811,2012,4,23,20,1,,50,,17,77.94,1007.1,21,SE,141,0,0
2812,2012,4,23,21,1,,59,,17,82.89,1007.1,20,SE,148,0,0
2813,2012,4,23,22,1,,53,,17,82.89,1007.1,20,SE,155,0,0
2814,2012,4,23,23,1,,46,,17,82.89,1007.1,20,SE,162,0,0
2815,2012,4,24,0,1,,52,,17,77.94,1007.1,21,SE,168,0,0
2816,2012,4,24,1,1,,49,,17,77.94,1006.1,21,SE,174,0,0
2817,2012,4,24,2,1,,51,,17,77.94,1006.1,21,SE,179,0,0
2818,2012,4,24,3,1,,43,,17,77.94,1006.1,21,SE,184,0,0
2819,2012,4,24,4,1,,51,,17,77.94,1005.1,21,SE,189,0,0
2820,2012,4,24,5,1,,53,,17,77.94,1005.1,21,SE,193,0,0
2821,2012,4,24,6,1,,46,,18,78.09,1005.1,22,SE,197,0,0
2822,2012,4,24,7,1,,42,,19,83.13,1005.1,22,SE,202,0,0
2823,2012,4,24,8,1,,40,,19,83.13,1005.1,22,SE,207,0,0
2824,2012,4,24,9,1,,36,,19,78.24,1004.1,23,SE,212,0,0
2825,2012,4,24,10,1,,29,,19,73.67,1004.1,24,SE,220,0,0
2826,2012,4,24,11,1,,26,,19,78.24,1004.1,23,SE,226,0.3,0.3
2827,2012,4,24,12,1,,40,,19,83.13,1004.1,22,SE,233,2.7,3
2828,2012,4,24,13,1,,36,,18,83.01,1002,21,SE,242,1,4
2829,2012,4,24,14,1,,11,,19,88.37,1001,21,SE,249,0.4,4.4
2830,2012,4,24,15,1,,13,,19,88.37,1000,21,SE,256,0,0
2831,2012,4,24,16,1,,25,,19,83.13,1000,22,SE,262,0,0
2832,2012,4,24,17,1,,27,,19,83.13,1000,22,SE,270,0,0
2833,2012,4,24,18,1,,35,,19,83.13,1000,22,SE,275,0,0
2834,2012,4,24,19,1,,38,,19,83.13,1000,22,SE,280,0.3,0.3
2835,2012,4,24,20,1,,48,,19,88.37,1000,21,SE,284,0.1,0.4
2836,2012,4,24,21,1,,42,,19,88.37,1001,21,SE,288,0,0
2837,2012,4,24,22,1,,35,,18,83.01,1001,21,SE,294,0,0
2838,2012,4,24,23,1,,34,,18,88.28,1000,20,SE,299,0,0
2839,2012,4,25,0,1,,34,,19,93.98,1000,20,SE,303,0,0
2840,2012,4,25,1,1,,33,,18,88.28,999,20,SW,3,0,0
2841,2012,4,25,2,1,,45,,19,93.98,999,20,SE,3,0.3,0.3
2842,2012,4,25,3,1,,36,,19,93.98,999,20,SW,2,1.6,1.9
2843,2012,4,25,4,1,,39,,19,93.98,999,20,SW,5,0.2,2.1
2844,2012,4,25,5,1,,31,,19,88.37,1000,21,SW,8,0,0
2845,2012,4,25,6,1,,27,,19,88.37,1000,21,SW,13,0,0
2846,2012,4,25,7,1,,34,,18,88.28,1001,20,NW,10,0,0
2847,2012,4,25,8,1,,30,,16,88.11,1003.1,18,NW,20,0,0
2848,2012,4,25,9,1,,43,,16,88.11,1004.1,18,NW,29,0,0
2849,2012,4,25,10,1,,40,,15,82.65,1004.1,18,NW,37,0,0
2850,2012,4,25,11,1,,30,,16,88.11,1005.1,18,NW,46,0,0
2851,2012,4,25,12,1,,40,,15,82.65,1005.1,18,NW,55,0,0
2852,2012,4,25,13,1,,38,,13,72.6,1005.1,18,NW,60,0,0
2853,2012,4,25,14,1,,51,,14,77.48,1006.1,18,NW,67,0,0
2854,2012,4,25,15,1,,62,,14,77.48,1007.1,18,NW,75,0,0
2855,2012,4,25,16,1,,66,,14,72.78,1007.1,19,NW,80,0,0
2856,2012,4,25,17,1,,66,,16,93.84,1008.1,17,NW,87,0,0
2857,2012,4,25,18,1,,74,,16,88.11,1009.1,18,NW,91,0,0
2858,2012,4,25,19,1,,77,,15,88.02,1010.2,17,NW,95,0,0
2859,2012,4,25,20,1,,98,,15,88.02,1010.8,17,NW,97,0,0
2860,2012,4,25,21,1,,99,,15,88.02,1010.8,17,SW,2,0,0
2861,2012,4,25,22,1,,106,,16,93.84,1011.9,17,NW,2,0,0
2862,2012,4,25,23,1,,105,,15,82.65,1011.9,18,NW,5,0,0
2863,2012,4,26,0,1,,74,,12,67.99,1012.9,18,NW,10,0,0
2864,2012,4,26,1,1,,68,,11,72.23,1012.9,16,NW,13,0,0
2865,2012,4,26,2,1,,50,,13,82.4,1012.9,16,NE,3,0,0
2866,2012,4,26,3,1,,44,,12,87.75,1012.9,14,NE,6,0,0
2867,2012,4,26,4,1,,42,,11,82.14,1012.9,14,cv,0,0,0
2868,2012,4,26,5,1,,34,,11,82.14,1012.9,14,cv,0,0,0
2869,2012,4,26,6,1,,40,,12,87.75,1013.9,14,cv,0,0,0
2870,2012,4,26,7,1,,52,,12,77.17,1013.9,16,NW,3,0,0
2871,2012,4,26,8,1,,73,,11,63.64,1014.9,18,NW,5,0,0
2872,2012,4,26,9,1,,76,,11,56.19,1014.9,20,NW,6,0,0
2873,2012,4,26,10,1,,69,,9,43.47,1014.9,22,SW,3,0,0
2874,2012,4,26,11,1,,61,,8,40.63,1014.9,22,NW,3,0,0
2875,2012,4,26,12,1,,59,,7,35.71,1013.9,23,NE,2,0,0
2876,2012,4,26,13,1,,51,,4,27.31,1012.9,24,NW,2,0,0
2877,2012,4,26,14,1,,52,,5,31.1,1012.9,23,NE,2,0,0
2878,2012,4,26,15,1,,62,,3,25.45,1011.9,24,NW,1,0,0
2879,2012,4,26,16,1,,86,,5,31.1,1010.8,23,SW,3,0,0
2880,2012,4,26,17,1,,71,,8,38.24,1010.8,23,SE,4,0,0
2881,2012,4,26,18,1,,70,,4,32.75,1010.8,21,SE,9,0,0
2882,2012,4,26,19,1,,67,,6,42.61,1011.9,19,SE,12,0,0
2883,2012,4,26,20,1,,59,,5,42.32,1011.9,18,SE,17,0,0
2884,2012,4,26,21,1,,59,,8,55.41,1011.9,17,SE,22,0,0
2885,2012,4,26,22,1,,50,,8,55.41,1011.9,17,SE,26,0,0
2886,2012,4,26,23,1,,45,,8,59.04,1010.8,16,SE,31,0,0
2887,2012,4,27,0,1,,54,,8,59.04,1010.8,16,SE,36,0,0
2888,2012,4,27,1,1,,52,,6,48.31,1010.2,17,SE,41,0,0
2889,2012,4,27,2,1,,58,,8,59.04,1010.2,16,SE,46,0,0
2890,2012,4,27,3,1,,57,,8,62.95,1010.2,15,SE,50,0,0
2891,2012,4,27,4,1,,58,,8,62.95,1010.2,15,SE,55,0,0
2892,2012,4,27,5,1,,60,,9,67.36,1010.2,15,SE,58,0,0
2893,2012,4,27,6,1,,60,,9,67.36,1010.8,15,SE,61,0,0
2894,2012,4,27,7,1,,68,,10,63.41,1010.8,17,SE,65,0,0
2895,2012,4,27,8,1,,71,,9,52.3,1010.8,19,SE,69,0,0
2896,2012,4,27,9,1,,69,,10,46.49,1010.8,22,SW,5,0,0
2897,2012,4,27,10,1,,63,,11,44.04,1010.8,24,SW,10,0,0
2898,2012,4,27,11,1,,,,11,41.49,1010.2,25,SW,15,0,0
2899,2012,4,27,12,1,,59,,12,44.33,1010.2,25,SE,5,0,0
2900,2012,4,27,13,1,,56,,12,41.78,1009.1,26,SW,5,0,0
2901,2012,4,27,14,1,,54,,11,41.49,1009.1,25,SE,6,0,0
2902,2012,4,27,15,1,,55,,12,44.33,1008.1,25,SE,12,0,0
2903,2012,4,27,16,1,,55,,12,47.05,1008.1,24,SE,18,0,0
2904,2012,4,27,17,1,,44,,11,49.7,1008.1,22,SE,25,0,0
2905,2012,4,27,18,1,,39,,11,52.83,1008.1,21,SE,32,0,0
2906,2012,4,27,19,1,,36,,11,56.19,1009.1,20,SE,37,0,0
2907,2012,4,27,20,1,,41,,11,59.78,1009.1,19,SE,43,0,0
2908,2012,4,27,21,1,,42,,12,63.87,1009.1,19,SE,49,0,0
2909,2012,4,27,22,1,,35,,12,67.99,1009.1,18,SE,54,0,0
2910,2012,4,27,23,1,,38,,12,67.99,1009.1,18,SE,59,0,0
2911,2012,4,28,0,1,,30,,12,72.42,1009.1,17,SE,63,0,0
2912,2012,4,28,1,1,,36,,12,72.42,1009.1,17,SE,66,0,0
2913,2012,4,28,2,1,,40,,12,72.42,1009.1,17,SE,70,0,0
2914,2012,4,28,3,1,,37,,12,72.42,1010.2,17,SE,73,0,0
2915,2012,4,28,4,1,,44,,12,72.42,1010.2,17,SE,77,0,0
2916,2012,4,28,5,1,,48,,12,77.17,1010.2,16,SE,79,0,0
2917,2012,4,28,6,1,,45,,12,72.42,1010.2,17,SE,82,0,0
2918,2012,4,28,7,1,,39,,13,68.2,1010.8,19,SE,85,0,0
2919,2012,4,28,8,1,,40,,13,64.09,1010.8,20,SE,88,0,0
2920,2012,4,28,9,1,,48,,14,53.62,1010.8,24,SE,91,0,0
2921,2012,4,28,10,1,,55,,15,53.88,1010.8,25,SE,95,0,0
2922,2012,4,28,11,1,,41,,16,54.14,1010.8,26,SE,100,0,0
2923,2012,4,28,12,1,,27,,17,54.39,1010.2,27,SE,106,0,0
2924,2012,4,28,13,1,,29,,18,57.93,1010.2,27,SE,110,0,0
2925,2012,4,28,14,1,,27,,17,54.39,1009.1,27,SE,116,0,0
2926,2012,4,28,15,1,,24,,18,57.93,1009.1,27,SE,122,0,0
2927,2012,4,28,16,1,,32,,18,61.44,1008.1,26,SE,129,0,0
2928,2012,4,28,17,1,,26,,18,65.19,1008.1,25,SE,137,0,0
2929,2012,4,28,18,1,,22,,18,73.5,1008.1,23,SE,143,0,0
2930,2012,4,28,19,1,,27,,17,69.01,1009.1,23,SE,148,0,0
2931,2012,4,28,20,1,,25,,18,78.09,1009.1,22,SE,154,0,0
2932,2012,4,28,21,1,,25,,18,78.09,1008.1,22,SE,161,0,0
2933,2012,4,28,22,1,,31,,18,78.09,1008.1,22,SE,168,0,0
2934,2012,4,28,23,1,,33,,19,83.13,1008.1,22,SE,176,0,0
2935,2012,4,29,0,1,,29,,19,83.13,1008.1,22,SE,184,0,0
2936,2012,4,29,1,1,,17,,19,83.13,1007.1,22,SE,190,0,0
2937,2012,4,29,2,1,,26,,19,83.13,1007.1,22,SE,195,0,0
2938,2012,4,29,3,1,,22,,19,83.13,1007.1,22,SE,201,7.1,7.1
2939,2012,4,29,4,1,,21,,19,88.37,1006.1,21,SE,205,0.9,8
2940,2012,4,29,5,1,,13,,19,88.37,1004.1,21,SE,209,0,0
2941,2012,4,29,6,1,,16,,20,94.03,1006.1,21,SW,4,0,0
2942,2012,4,29,7,1,,27,,20,94.03,1006.1,21,SE,2,0,0
2943,2012,4,29,8,1,,27,,20,88.45,1006.1,22,SE,5,0,0
2944,2012,4,29,9,1,,17,,20,88.45,1006.1,22,SE,8,1.6,1.6
2945,2012,4,29,10,1,,16,,20,88.45,1006.1,22,NE,2,0.4,2
2946,2012,4,29,11,1,,12,,20,88.45,1005.1,22,SE,1,0,0
2947,2012,4,29,12,1,,17,,20,78.39,1005.1,24,NE,1,0,0
2948,2012,4,29,13,1,,26,,20,78.39,1004.1,24,cv,0,0,0
2949,2012,4,29,14,1,,45,,20,83.25,1004.1,23,NE,3,0,0
2950,2012,4,29,15,1,,40,,20,83.25,1003.1,23,NE,5,0,0
2951,2012,4,29,16,1,,32,,20,78.39,1003.1,24,cv,1,0,0
2952,2012,4,29,17,1,,27,,19,73.67,1004.1,24,cv,2,0,0
2953,2012,4,29,18,1,,49,,19,73.67,1003.1,24,cv,3,0,0
2954,2012,4,29,19,1,,61,,19,73.67,1004.1,24,cv,4,0,0
2955,2012,4,29,20,1,,72,,20,83.25,1005.1,23,NE,1,0,0
2956,2012,4,29,21,1,,65,,20,78.39,1005.1,24,cv,0,0,0
2957,2012,4,29,22,1,,66,,19,83.13,1004.1,22,NE,5,0,0
2958,2012,4,29,23,1,,59,,20,88.45,1005.1,22,NE,9,0,0
2959,2012,4,30,0,1,,41,,19,88.37,1005.1,21,NE,13,0,0
2960,2012,4,30,1,1,,32,,19,93.98,1005.1,20,NE,17,0.1,0.1
2961,2012,4,30,2,1,,39,,18,93.94,1005.1,19,NE,21,0.1,0.2
2962,2012,4,30,3,1,,23,,17,93.89,1005.1,18,NE,24,0,0
2963,2012,4,30,4,1,,20,,17,93.89,1005.1,18,NE,28,0,0
2964,2012,4,30,5,1,,23,,17,93.89,1005.1,18,NE,30,0,0
2965,2012,4,30,6,1,,23,,16,93.84,1006.1,17,NE,34,0,0
2966,2012,4,30,7,1,,24,,16,88.11,1007.1,18,NE,38,0,0
2967,2012,4,30,8,1,,23,,16,88.11,1008.1,18,NE,43,0,0
2968,2012,4,30,9,1,,21,,16,88.11,1008.1,18,NE,47,0,0
2969,2012,4,30,10,1,,24,,16,82.77,1008.1,19,NE,52,0,0
2970,2012,4,30,11,1,,25,,16,82.77,1008.1,19,NE,57,0,0
2971,2012,4,30,12,1,,22,,16,82.77,1007.1,19,NE,62,0,0
2972,2012,4,30,13,1,,41,,16,82.77,1007.1,19,NE,67,0,0
2973,2012,4,30,14,1,,47,,16,77.79,1007.1,20,NE,70,0,0
2974,2012,4,30,15,1,,49,,16,77.79,1006.1,20,NE,74,0,0
2975,2012,4,30,16,1,,48,,16,77.79,1006.1,20,NE,79,0,0
2976,2012,4,30,17,1,,44,,16,82.77,1006.1,19,NE,85,0,0
2977,2012,4,30,18,1,,42,,16,82.77,1006.1,19,NE,90,0,0
2978,2012,4,30,19,1,,47,,15,82.65,1006.1,18,NE,95,0,0
2979,2012,4,30,20,1,,47,,15,82.65,1006.1,18,NE,101,0,0
2980,2012,4,30,21,1,,42,,16,88.11,1007.1,18,NE,104,0,0
2981,2012,4,30,22,1,,45,,16,88.11,1007.1,18,NE,107,0,0
2982,2012,4,30,23,1,,42,,16,88.11,1007.1,18,SE,2,0,0
2983,2012,5,1,0,1,,37,,16,88.11,1006.1,18,NE,2,0,0
2984,2012,5,1,1,1,,33,,16,93.84,1005.1,17,SE,3,0,0
2985,2012,5,1,2,1,,35,,16,93.84,1005.1,17,NE,3,0,0
2986,2012,5,1,3,1,,28,,16,93.84,1004.1,17,NE,6,0,0
2987,2012,5,1,4,1,,38,,16,93.84,1004.1,17,NE,9,0.1,0.1
